id,trt,add,add_new,rdp,epa,District,section,UTM_flsE,UTM_flsN,y95_96,mz_var,lite_txt,sitegrp,yield,N,P2O5,S,Nsq
412086,0:00:00,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41208,569000,8431000,1995/96,MH17,medium,Lilongwe plain,2266.47193,0,0,0,0
412096,0:00:00,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41209,564000,8434000,1995/96,MH17,light,Lilongwe plain,511.783991,0,0,0,0
412106,0:00:00,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41210,558000,8435000,1995/96,MH17,medium,Lilongwe plain,1316.01597,0,0,0,0
412126,0:00:00,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41212,560000,8436000,1995/96,MH17,light,Lilongwe plain,1023.56798,0,0,0,0
412048,35:10:0+2S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41204,574000,8421000,1997/98,MH17,light,Lilongwe plain,2193.36,35,10,2,1225
412058,35:10:0+2S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41205,574000,8421000,1997/98,MH17,light,Lilongwe plain,1279.46,35,10,2,1225
412068,35:10:0+2S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41206,574000,8421000,1997/98,MH17,medium,Lilongwe plain,913.9,35,10,2,1225
412078,35:10:0+2S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41207,574000,8421000,1997/98,MH17,medium,Lilongwe plain,1370.85,35,10,2,1225
412088,35:10:0+2S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41208,569000,8431000,1997/98,MH17,medium,Lilongwe plain,2394.41807,35,10,2,1225
412098,35:10:0+2S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41209,564000,8434000,1997/98,MH17,medium,Lilongwe plain,2101.97,35,10,2,1225
412108,35:10:0+2S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41210,558000,8435000,1997/98,MH17,medium,Lilongwe plain,987.012017,35,10,2,1225
412016,35:00:00,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41201,578000,8422000,1995/96,MH17,light,Lilongwe plain,1919.19,35,0,0,1225
412016,35:10:0+2S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41201,578000,8422000,1995/96,MH17,light,Lilongwe plain,1663.29807,35,10,2,1225
412036,35:00:00,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41203,571000,8424000,1995/96,MH17,light,Lilongwe plain,4203.94,35,0,0,1225
412036,35:10:0+2S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41203,571000,8424000,1995/96,MH17,light,Lilongwe plain,4021.16,35,10,2,1225
412046,35:00:00,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41204,574000,8421000,1995/96,MH17,light,Lilongwe plain,1626.74193,35,0,0,1225
412046,35:10:0+2S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41204,574000,8421000,1995/96,MH17,light,Lilongwe plain,1498.79597,35,10,2,1225
412086,35:00:00,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41208,569000,8431000,1995/96,MH17,medium,Lilongwe plain,3198.65,35,0,0,1225
412086,35:10:0+2S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41208,569000,8431000,1995/96,MH17,medium,Lilongwe plain,2705.14403,35,10,2,1225
412096,35:00:00,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41209,564000,8434000,1995/96,MH17,light,Lilongwe plain,1626.74193,35,0,0,1225
412096,35:10:0+2S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41209,564000,8434000,1995/96,MH17,light,Lilongwe plain,1645.02,35,10,2,1225
412106,35:00:00,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41210,558000,8435000,1995/96,MH17,medium,Lilongwe plain,2193.36,35,0,0,1225
412106,35:10:0+2S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41210,558000,8435000,1995/96,MH17,medium,Lilongwe plain,2632.03193,35,10,2,1225
412126,35:00:00,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41212,560000,8436000,1995/96,MH17,light,Lilongwe plain,2723.42193,35,0,0,1225
412126,35:10:0+2S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41212,560000,8436000,1995/96,MH17,light,Lilongwe plain,1425.68403,35,10,2,1225
412048,69:21:0+4S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41204,574000,8421000,1997/98,MH17,light,Lilongwe plain,3381.43,69,21,4,4761
412058,69:21:0+4S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41205,574000,8421000,1997/98,MH17,light,Lilongwe plain,1645.02,69,21,4,4761
412068,69:21:0+4S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41206,574000,8421000,1997/98,MH17,medium,Lilongwe plain,1096.68,69,21,4,4761
412078,69:21:0+4S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41207,574000,8421000,1997/98,MH17,medium,Lilongwe plain,1462.24,69,21,4,4761
412088,69:21:0+4S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41208,569000,8431000,1997/98,MH17,medium,Lilongwe plain,2394.41807,69,21,4,4761
412098,69:21:0+4S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41209,564000,8434000,1997/98,MH17,medium,Lilongwe plain,2741.7,69,21,4,4761
412108,69:21:0+4S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41210,558000,8435000,1997/98,MH17,medium,Lilongwe plain,1096.68,69,21,4,4761
412016,69:21:0+4S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41201,578000,8422000,1995/96,MH17,light,Lilongwe plain,2595.47597,69,21,4,4761
412036,69:21:0+4S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41203,571000,8424000,1995/96,MH17,light,Lilongwe plain,4295.33,69,21,4,4761
412046,69:21:0+4S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41204,574000,8421000,1995/96,MH17,light,Lilongwe plain,3308.31807,69,21,4,4761
412086,69:21:0+4S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41208,569000,8431000,1995/96,MH17,medium,Lilongwe plain,2650.31,69,21,4,4761
412096,69:21:0+4S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41209,564000,8434000,1995/96,MH17,light,Lilongwe plain,2485.80807,69,21,4,4761
412106,69:21:0+4S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41210,558000,8435000,1995/96,MH17,medium,Lilongwe plain,3692.15614,69,21,4,4761
412126,69:21:0+4S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41212,560000,8436000,1995/96,MH17,light,Lilongwe plain,3637.32193,69,21,4,4761
412048,92:21:0+4S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41204,574000,8421000,1997/98,MH17,light,Lilongwe plain,3509.37614,92,21,4,8464
412058,92:21:0+4S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41205,574000,8421000,1997/98,MH17,light,Lilongwe plain,2010.58,92,21,4,8464
412068,92:21:0+4S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41206,574000,8421000,1997/98,MH17,medium,Lilongwe plain,1279.46,92,21,4,8464
412078,92:21:0+4S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41207,574000,8421000,1997/98,MH17,medium,Lilongwe plain,1707.16523,92,21,4,8464
412088,92:21:0+4S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41208,569000,8431000,1997/98,MH17,medium,Lilongwe plain,3655.6,92,21,4,8464
412098,92:21:0+4S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41209,564000,8434000,1997/98,MH17,medium,Lilongwe plain,3162.09386,92,21,4,8464
412108,92:21:0+4S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41210,558000,8435000,1997/98,MH17,medium,Lilongwe plain,1352.57202,92,21,4,8464
412016,92:21:0+4S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41201,578000,8422000,1995/96,MH17,light,Lilongwe plain,2376.14,92,21,4,8464
412036,92:21:0+4S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41203,571000,8424000,1995/96,MH17,light,Lilongwe plain,5300.62,92,21,4,8464
412046,92:21:0+4S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41204,574000,8421000,1995/96,MH17,light,Lilongwe plain,3874.93614,92,21,4,8464
412086,92:21:0+4S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41208,569000,8431000,1995/96,MH17,medium,Lilongwe plain,2376.14,92,21,4,8464
412096,92:21:0+4S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41209,564000,8434000,1995/96,MH17,light,Lilongwe plain,2924.48,92,21,4,8464
412106,92:21:0+4S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41210,558000,8435000,1995/96,MH17,medium,Lilongwe plain,3472.82,92,21,4,8464
412126,92:21:0+4S,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41212,560000,8436000,1995/96,MH17,light,Lilongwe plain,4094.27193,92,21,4,8464
412016,96:40:00,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41201,578000,8422000,1995/96,MH17,light,Lilongwe plain,1919.19,96,40,0,9216
412036,96:40:00,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41203,571000,8424000,1995/96,MH17,light,Lilongwe plain,4935.06,96,40,0,9216
412046,96:40:00,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41204,574000,8421000,1995/96,MH17,light,Lilongwe plain,3509.37614,96,40,0,9216
412086,96:40:00,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41208,569000,8431000,1995/96,MH17,medium,Lilongwe plain,3308.31807,96,40,0,9216
412096,96:40:00,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41209,564000,8434000,1995/96,MH17,light,Lilongwe plain,2558.92,96,40,0,9216
412106,96:40:00,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41210,558000,8435000,1995/96,MH17,medium,Lilongwe plain,3088.98193,96,40,0,9216
412126,96:40:00,LADD,LADD,Lilongwe West,Malingunde,Lilongwe,41212,560000,8436000,1995/96,MH17,light,Lilongwe plain,3162.09386,96,40,0,9216
416018,0:00:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41601,555000,8447000,1997/98,MH17,medium,Lilongwe plain,731.12,0,0,0,0
416028,0:00:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41602,555000,8444000,1997/98,MH17,light,Lilongwe plain,676.286009,0,0,0,0
416038,0:00:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41603,558000,8441000,1997/98,MH17,medium,Lilongwe plain,584.896009,0,0,0,0
416048,0:00:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41604,558000,8441000,1997/98,MH17,light,Lilongwe plain,402.116009,0,0,0,0
416088,0:00:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41608,549000,8434000,1997/98,MH17,light,Lilongwe plain,1462.24,0,0,0,0
416098,0:00:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41609,549000,8441000,1997/98,MH17,medium,Lilongwe plain,1517.07403,0,0,0,0
416168,0:00:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41616,555000,8433000,1997/98,MH17,medium,Lilongwe plain,913.9,0,0,0,0
416016,0:00:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41601,555000,8447000,1995/96,MH17,light,Lilongwe plain,1096.68,0,0,0,0
416026,0:00:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41602,555000,8444000,1995/96,MH17,medium,Lilongwe plain,658.007983,0,0,0,0
416036,0:00:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41603,558000,8441000,1995/96,MH17,medium,Lilongwe plain,1279.46,0,0,0,0
416056,0:00:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41605,548000,8444000,1995/96,MH17,medium,Lilongwe plain,749.397983,0,0,0,0
416066,0:00:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41606,548000,8443000,1995/96,MH17,light,Lilongwe plain,895.622017,0,0,0,0
416076,0:00:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41607,554000,8437000,1995/96,MH17,medium,Lilongwe plain,1535.35193,0,0,0,0
416086,0:00:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41608,549000,8434000,1995/96,MH17,light,Lilongwe plain,987.012017,0,0,0,0
416096,0:00:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41609,549000,8441000,1995/96,MH17,light,Lilongwe plain,1772.96597,0,0,0,0
416106,0:00:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41610,539000,8434000,1995/96,MH17,light,Lilongwe plain,292.448004,0,0,0,0
416116,0:00:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41611,538000,8444000,1995/96,MH17,light,Lilongwe plain,1407.40597,0,0,0,0
416126,0:00:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41612,553000,8432000,1995/96,MH17,light,Lilongwe plain,859.065965,0,0,0,0
416136,0:00:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41613,545000,8444000,1995/96,MH17,light,Lilongwe plain,548.34,0,0,0,0
416166,0:00:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41616,555000,8433000,1995/96,MH17,light,Lilongwe plain,365.56,0,0,0,0
416018,35:10:0+2S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41601,555000,8447000,1997/98,MH17,medium,Lilongwe plain,1462.24,35,10,2,1225
416028,35:10:0+2S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41602,555000,8444000,1997/98,MH17,light,Lilongwe plain,968.734035,35,10,2,1225
416038,35:10:0+2S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41603,558000,8441000,1997/98,MH17,medium,Lilongwe plain,895.622017,35,10,2,1225
416048,35:10:0+2S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41604,558000,8441000,1997/98,MH17,light,Lilongwe plain,1736.41,35,10,2,1225
416088,35:10:0+2S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41608,549000,8434000,1997/98,MH17,light,Lilongwe plain,2558.92,35,10,2,1225
416098,35:10:0+2S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41609,549000,8441000,1997/98,MH17,medium,Lilongwe plain,2887.92403,35,10,2,1225
416168,35:10:0+2S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41616,555000,8433000,1997/98,MH17,medium,Lilongwe plain,4112.55,35,10,2,1225
416016,35:00:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41601,555000,8447000,1995/96,MH17,light,Lilongwe plain,1645.02,35,0,0,1225
416016,35:10:0+2S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41601,555000,8447000,1995/96,MH17,light,Lilongwe plain,1462.24,35,10,2,1225
416026,35:00:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41602,555000,8444000,1995/96,MH17,medium,Lilongwe plain,1663.29807,35,0,0,1225
416026,35:10:0+2S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41602,555000,8444000,1995/96,MH17,medium,Lilongwe plain,2028.85807,35,10,2,1225
416036,35:00:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41603,558000,8441000,1995/96,MH17,medium,Lilongwe plain,2010.58,35,0,0,1225
416036,35:10:0+2S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41603,558000,8441000,1995/96,MH17,medium,Lilongwe plain,1462.24,35,10,2,1225
416056,35:00:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41605,548000,8444000,1995/96,MH17,medium,Lilongwe plain,1900.91193,35,0,0,1225
416056,35:10:0+2S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41605,548000,8444000,1995/96,MH17,medium,Lilongwe plain,1736.41,35,10,2,1225
416066,35:00:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41606,548000,8443000,1995/96,MH17,light,Lilongwe plain,1316.01597,35,0,0,1225
416066,35:10:0+2S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41606,548000,8443000,1995/96,MH17,light,Lilongwe plain,1791.24403,35,10,2,1225
416076,35:00:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41607,554000,8437000,1995/96,MH17,medium,Lilongwe plain,1754.68807,35,0,0,1225
416076,35:10:0+2S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41607,554000,8437000,1995/96,MH17,medium,Lilongwe plain,2120.24807,35,10,2,1225
416086,35:00:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41608,549000,8434000,1995/96,MH17,light,Lilongwe plain,1407.40597,35,0,0,1225
416086,35:10:0+2S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41608,549000,8434000,1995/96,MH17,light,Lilongwe plain,1937.46807,35,10,2,1225
416096,35:00:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41609,549000,8441000,1995/96,MH17,light,Lilongwe plain,2229.91597,35,0,0,1225
416096,35:10:0+2S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41609,549000,8441000,1995/96,MH17,light,Lilongwe plain,2595.47597,35,10,2,1225
416106,35:00:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41610,539000,8434000,1995/96,MH17,light,Lilongwe plain,1900.91193,35,0,0,1225
416106,35:10:0+2S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41610,539000,8434000,1995/96,MH17,light,Lilongwe plain,1626.74193,35,10,2,1225
416116,35:00:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41611,538000,8444000,1995/96,MH17,light,Lilongwe plain,2449.25193,35,0,0,1225
416116,35:10:0+2S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41611,538000,8444000,1995/96,MH17,light,Lilongwe plain,3235.20614,35,10,2,1225
416126,35:00:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41612,553000,8432000,1995/96,MH17,light,Lilongwe plain,1279.46,35,0,0,1225
416126,35:10:0+2S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41612,553000,8432000,1995/96,MH17,light,Lilongwe plain,1864.35597,35,10,2,1225
416136,35:00:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41613,545000,8444000,1995/96,MH17,light,Lilongwe plain,1736.41,35,0,0,1225
416136,35:10:0+2S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41613,545000,8444000,1995/96,MH17,light,Lilongwe plain,2010.58,35,10,2,1225
416166,35:00:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41616,555000,8433000,1995/96,MH17,light,Lilongwe plain,913.9,35,0,0,1225
416166,35:10:0+2S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41616,555000,8433000,1995/96,MH17,light,Lilongwe plain,1462.24,35,10,2,1225
416018,69:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41601,555000,8447000,1997/98,MH17,medium,Lilongwe plain,2010.58,69,21,4,4761
416028,69:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41602,555000,8444000,1997/98,MH17,light,Lilongwe plain,2193.36,69,21,4,4761
416038,69:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41603,558000,8441000,1997/98,MH17,medium,Lilongwe plain,1370.85,69,21,4,4761
416048,69:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41604,558000,8441000,1997/98,MH17,light,Lilongwe plain,1919.19,69,21,4,4761
416088,69:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41608,549000,8434000,1997/98,MH17,light,Lilongwe plain,3107.26,69,21,4,4761
416098,69:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41609,549000,8441000,1997/98,MH17,medium,Lilongwe plain,3015.87,69,21,4,4761
416168,69:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41616,555000,8433000,1997/98,MH17,medium,Lilongwe plain,4203.94,69,21,4,4761
416016,69:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41601,555000,8447000,1995/96,MH17,light,Lilongwe plain,1827.8,69,21,4,4761
416026,69:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41602,555000,8444000,1995/96,MH17,medium,Lilongwe plain,2705.14403,69,21,4,4761
416036,69:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41603,558000,8441000,1995/96,MH17,medium,Lilongwe plain,1882.63403,69,21,4,4761
416056,69:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41605,548000,8444000,1995/96,MH17,medium,Lilongwe plain,1827.8,69,21,4,4761
416066,69:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41606,548000,8443000,1995/96,MH17,light,Lilongwe plain,2120.24807,69,21,4,4761
416076,69:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41607,554000,8437000,1995/96,MH17,medium,Lilongwe plain,2613.75403,69,21,4,4761
416086,69:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41608,549000,8434000,1995/96,MH17,light,Lilongwe plain,2376.14,69,21,4,4761
416096,69:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41609,549000,8441000,1995/96,MH17,light,Lilongwe plain,2632.03193,69,21,4,4761
416106,69:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41610,539000,8434000,1995/96,MH17,light,Lilongwe plain,2339.58403,69,21,4,4761
416116,69:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41611,538000,8444000,1995/96,MH17,light,Lilongwe plain,3344.87386,69,21,4,4761
416126,69:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41612,553000,8432000,1995/96,MH17,light,Lilongwe plain,1261.18202,69,21,4,4761
416136,69:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41613,545000,8444000,1995/96,MH17,light,Lilongwe plain,3472.82,69,21,4,4761
416166,69:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41616,555000,8433000,1995/96,MH17,light,Lilongwe plain,2193.36,69,21,4,4761
416018,92:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41601,555000,8447000,1997/98,MH17,medium,Lilongwe plain,2376.14,92,21,4,8464
416028,92:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41602,555000,8444000,1997/98,MH17,light,Lilongwe plain,2321.30597,92,21,4,8464
416038,92:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41603,558000,8441000,1997/98,MH17,medium,Lilongwe plain,1846.07807,92,21,4,8464
416048,92:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41604,558000,8441000,1997/98,MH17,light,Lilongwe plain,1370.85,92,21,4,8464
416088,92:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41608,549000,8434000,1997/98,MH17,light,Lilongwe plain,3564.21,92,21,4,8464
416098,92:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41609,549000,8441000,1997/98,MH17,medium,Lilongwe plain,3600.76614,92,21,4,8464
416168,92:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41616,555000,8433000,1997/98,MH17,medium,Lilongwe plain,4569.5,92,21,4,8464
416016,92:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41601,555000,8447000,1995/96,MH17,light,Lilongwe plain,2376.14,92,21,4,8464
416026,92:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41602,555000,8444000,1995/96,MH17,medium,Lilongwe plain,2613.75403,92,21,4,8464
416036,92:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41603,558000,8441000,1995/96,MH17,medium,Lilongwe plain,3034.14807,92,21,4,8464
416056,92:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41605,548000,8444000,1995/96,MH17,medium,Lilongwe plain,2229.91597,92,21,4,8464
416066,92:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41606,548000,8443000,1995/96,MH17,light,Lilongwe plain,2303.02807,92,21,4,8464
416076,92:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41607,554000,8437000,1995/96,MH17,medium,Lilongwe plain,2668.58807,92,21,4,8464
416086,92:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41608,549000,8434000,1995/96,MH17,light,Lilongwe plain,2632.03193,92,21,4,8464
416096,92:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41609,549000,8441000,1995/96,MH17,light,Lilongwe plain,3801.82386,92,21,4,8464
416106,92:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41610,539000,8434000,1995/96,MH17,light,Lilongwe plain,3582.48807,92,21,4,8464
416116,92:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41611,538000,8444000,1995/96,MH17,light,Lilongwe plain,4295.33,92,21,4,8464
416126,92:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41612,553000,8432000,1995/96,MH17,light,Lilongwe plain,2979.31386,92,21,4,8464
416136,92:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41613,545000,8444000,1995/96,MH17,light,Lilongwe plain,3198.65,92,21,4,8464
416166,92:21:0+4S,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41616,555000,8433000,1995/96,MH17,light,Lilongwe plain,3655.6,92,21,4,8464
416016,96:40:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41601,555000,8447000,1995/96,MH17,light,Lilongwe plain,2284.75,96,40,0,9216
416026,96:40:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41602,555000,8444000,1995/96,MH17,medium,Lilongwe plain,2522.36403,96,40,0,9216
416036,96:40:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41603,558000,8441000,1995/96,MH17,medium,Lilongwe plain,2284.75,96,40,0,9216
416056,96:40:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41605,548000,8444000,1995/96,MH17,medium,Lilongwe plain,2284.75,96,40,0,9216
416066,96:40:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41606,548000,8443000,1995/96,MH17,light,Lilongwe plain,2577.19807,96,40,0,9216
416076,96:40:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41607,554000,8437000,1995/96,MH17,medium,Lilongwe plain,2540.64193,96,40,0,9216
416086,96:40:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41608,549000,8434000,1995/96,MH17,light,Lilongwe plain,3253.48386,96,40,0,9216
416096,96:40:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41609,549000,8441000,1995/96,MH17,light,Lilongwe plain,3125.53807,96,40,0,9216
416106,96:40:00,LADD,LADD,Lilongwe West,Ming'ongo,Lilongwe,41610,539000,8434000,1995/96,MH17,light,Lilongwe plain,3216.92807,96,40,0,9216
